target,stage,members,weights,r2
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.80,0.05,0.15",0.015049877110245746
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.80,0.10,0.10",0.03899590828774957
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.80,0.15,0.05",0.061827460444683235
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.80,0.20,0.00",0.08354453358104752
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.85,0.00,0.15",-0.020579247848037552
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.85,0.05,0.10",0.004582431069255488
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.85,0.10,0.05",0.028629630965979258
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.85,0.15,0.00",0.0515623518421332
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.90,0.00,0.10",-0.031260403013327
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.90,0.05,0.05",-0.005997555376814123
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.90,0.10,0.00",0.018150813239130037
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.95,0.00,0.05",-0.04205409858369524
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","0.95,0.05,0.00",-0.01669008222796209
Q0_TOTAL_STOCKHOLDERS_EQUITY,coarse,"B4,M3d,M4","1.00,0.00,0.00",-0.05296033455914251
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.00,0.95,0.05",0.39860019858787976
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.00,0.96,0.04",0.39914269876947117
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.00,0.97,0.03",0.3996406197902398
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.00,0.98,0.02",0.4000939616501856
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.00,0.99,0.01",0.4005027243493088
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.00,1.00,0.00",0.40086690788760915
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.01,0.95,0.04",0.39724004929753287
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.01,0.96,0.03",0.39778659622789314
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.01,0.97,0.02",0.3982885639974306
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.01,0.98,0.01",0.3987459526061453
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.01,0.99,0.00",0.3991587620540372
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.02,0.95,0.03",0.3958753983909832
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.02,0.96,0.02",0.3964259920701121
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.02,0.97,0.01",0.3969320065884183
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.02,0.98,0.00",0.39739344194590176
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.03,0.95,0.02",0.39450624586823
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.03,0.96,0.01",0.3950608862961278
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.03,0.97,0.00",0.3955709475632029
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.04,0.95,0.01",0.39313259172927395
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.04,0.96,0.00",0.3936912789059406
Q0_TOTAL_STOCKHOLDERS_EQUITY,fine,"B4,M3d,M4","0.05,0.95,0.00",0.3917544359741144
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.00,1.00",0.984133093036147
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.05,0.95",0.9831547754643535
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.10,0.90",0.9811110505550041
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.15,0.85",0.978001918308099
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.20,0.80",0.973827378723638
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.25,0.75",0.9685874318016212
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.30,0.70",0.9622820775420485
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.35,0.65",0.9549113159449202
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.40,0.60",0.9464751470102359
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.45,0.55",0.9369735707379959
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.50,0.50",0.9264065871282
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.55,0.45",0.9147741961808484
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.60,0.40",0.902076397895941
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.65,0.35",0.8883131922734776
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.70,0.30",0.8734845793134585
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.75,0.25",0.8575905590158837
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.80,0.20",0.8406311313807528
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.85,0.15",0.8226062964080663
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.90,0.10",0.803516054097824
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,0.95,0.05",0.7833604044500257
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.00,1.00,0.00",0.7621393474646718
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.00,0.95",0.9840964860613861
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.05,0.90",0.9831036375380221
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.10,0.85",0.9810453816771022
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.15,0.80",0.9779217184786265
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.20,0.75",0.973732647942595
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.25,0.70",0.9684781700690077
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.30,0.65",0.9621582848578646
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.35,0.60",0.9547729923091656
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.40,0.55",0.9463222924229109
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.45,0.50",0.9368061851991003
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.50,0.45",0.926224670637734
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.55,0.40",0.9145777487388118
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.60,0.35",0.9018654195023337
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.65,0.30",0.8880876829283
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.70,0.25",0.8732445390167103
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.75,0.20",0.8573359877675648
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.80,0.15",0.8403620291808637
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.85,0.10",0.8223226632566065
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.90,0.05",0.8032178899947937
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.05,0.95,0.00",0.783047709395425
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.00,0.90",0.9840555628930417
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.05,0.85",0.9830481834181072
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.10,0.80",0.9809753966056168
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.15,0.75",0.9778372024555706
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.20,0.70",0.9736336009679686
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.25,0.65",0.9683645921428107
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.30,0.60",0.9620301759800971
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.35,0.55",0.9546303524798276
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.40,0.50",0.9461651216420023
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.45,0.45",0.9366344834666213
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.50,0.40",0.9260384379536843
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.55,0.35",0.9143769851031917
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.60,0.30",0.9016501249151432
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.65,0.25",0.8878578573895388
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.70,0.20",0.8730001825263787
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.75,0.15",0.8570771003256628
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.80,0.10",0.840088610787391
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.85,0.05",0.8220347139115634
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.10,0.90,0.00",0.80291540969818
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.00,0.85",0.984010323531114
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.05,0.80",0.9829884131046088
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.10,0.75",0.9809010953405479
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.15,0.70",0.9777483702389312
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.20,0.65",0.9735302377997587
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.25,0.60",0.9682466980230303
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.30,0.55",0.9618977509087462
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.35,0.50",0.9544833964569062
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.40,0.45",0.9460036346675104
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.45,0.40",0.9364584655405588
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.50,0.35",0.9258478890760513
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.55,0.30",0.9141719052739882
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.60,0.25",0.9014305141343691
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.65,0.20",0.8876237156571942
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.70,0.15",0.8727515098424636
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.75,0.10",0.8568138966901772
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.80,0.05",0.8398108762003349
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.15,0.85,0.00",0.8217424483729368
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.00,0.80",0.9839607679756027
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.05,0.75",0.982924326597527
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.10,0.70",0.9808224778818956
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.15,0.65",0.9776552218287085
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.20,0.60",0.9734225584379653
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.25,0.55",0.9681244877096664
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.30,0.50",0.9617610096438117
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.35,0.45",0.9543321242404013
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.40,0.40",0.945837831499435
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.45,0.35",0.9362781314209129
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.50,0.30",0.9256530240048348
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.55,0.25",0.9139625092512011
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.60,0.20",0.9012065871600116
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.65,0.15",0.8873852577312662
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.70,0.10",0.8724985209649652
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.75,0.05",0.8565463768611081
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.20,0.80,0.00",0.8395288254196953
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.00,0.75",0.9839068962265081
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.05,0.70",0.9828559238968618
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.10,0.65",0.9807395442296599
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.15,0.60",0.9775577572249021
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.20,0.55",0.9733105628825885
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.25,0.50",0.9679979612027192
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.30,0.45",0.961619952185294
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.35,0.40",0.9541765358303129
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.40,0.35",0.9456677121377761
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.45,0.30",0.9360934811076834
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.50,0.25",0.9254538427400351
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.55,0.20",0.9137487970348308
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.60,0.15",0.9009783439920707
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.65,0.10",0.8871424836117549
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.70,0.05",0.872241215893883
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.25,0.75,0.00",0.8562745408384556
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.00,0.70",0.9838487082838299
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.05,0.65",0.9827832050026132
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.10,0.60",0.9806522943838407
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.15,0.55",0.9774559764275125
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.20,0.50",0.9731942511336283
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.25,0.45",0.9678671185021884
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.30,0.40",0.9614745785331927
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.35,0.35",0.9540166312266412
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.40,0.30",0.9454932765825338
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.45,0.25",0.9359045146008707
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.50,0.20",0.9252503452816517
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.55,0.15",0.9135307686248769
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.60,0.10",0.9007457846305463
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.65,0.05",0.8868953932986599
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.30,0.70,0.00",0.8719795946292177
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.35,0.00,0.65",0.9837862041475683
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.35,0.05,0.60",0.9827061699147811
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.35,0.10,0.55",0.9805607283444381
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.35,0.15,0.50",0.9773498794365393
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.35,0.20,0.45",0.9730736231910847
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.35,0.25,0.40",0.9677319596080742
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.35,0.30,0.35",0.961324888687508
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.35,0.35,0.30",0.953852410429386
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.35,0.40,0.25",0.945314524833708
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.35,0.45,0.20",0.9357112319004744
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.35,0.50,0.15",0.9250425316296849
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.35,0.55,0.10",0.9133084240213396
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.35,0.60,0.05",0.9005089090754385
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.35,0.65,0.00",0.8866439867919815
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.40,0.00,0.60",0.9837193838177233
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.40,0.05,0.55",0.9826248186333656
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.40,0.10,0.50",0.980464846111452
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.40,0.15,0.45",0.9772394662519828
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.40,0.20,0.40",0.9729486790549576
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.40,0.25,0.35",0.9675924845203766
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.40,0.30,0.30",0.9611708826482399
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.40,0.35,0.25",0.9536838734385473
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.40,0.40,0.20",0.945131456891299
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.40,0.45,0.15",0.9355136330064947
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.40,0.50,0.10",0.9248304017841347
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.40,0.55,0.05",0.9130817632242189
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.40,0.60,0.00",0.9002677173267473
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.45,0.00,0.55",0.9836482472942948
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.45,0.05,0.50",0.9825391511583665
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.45,0.10,0.45",0.9803646476848825
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.45,0.15,0.40",0.9771247368738427
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.45,0.20,0.35",0.972819418725247
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.45,0.25,0.30",0.9674486932390955
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.45,0.30,0.25",0.9610125604153883
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.45,0.35,0.20",0.9535110202541252
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.45,0.40,0.15",0.9449440727553062
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.45,0.45,0.10",0.9353117179189315
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.45,0.50,0.05",0.924613955745001
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.45,0.55,0.00",0.9128507862335147
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.50,0.00,0.50",0.9835727945772829
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.50,0.05,0.45",0.9824491674897842
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.50,0.10,0.40",0.9802601330647296
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.50,0.15,0.35",0.9770056913021192
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.50,0.20,0.30",0.9726858422019531
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.50,0.25,0.25",0.9673005857642311
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.50,0.30,0.20",0.9608499219889532
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.50,0.35,0.15",0.9533338508761197
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.50,0.40,0.10",0.9447523724257302
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.50,0.45,0.05",0.935105486637785
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.50,0.50,0.00",0.924393193512284
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.55,0.00,0.45",0.9834930256666875
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.55,0.05,0.40",0.9823548676276183
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.55,0.10,0.35",0.9801513022509932
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.55,0.15,0.30",0.9768823295368123
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.55,0.20,0.25",0.9725479494850756
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.55,0.25,0.20",0.9671481620957831
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.55,0.30,0.15",0.9606829673689348
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.55,0.35,0.10",0.9531523653045306
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.55,0.40,0.05",0.9445563559025707
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.55,0.45,0.00",0.934894939163055
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.60,0.00,0.40",0.9834089405625087
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.60,0.05,0.35",0.9822562515718689
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.60,0.10,0.30",0.9800381552436733
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.60,0.15,0.25",0.976754651577922
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.60,0.20,0.20",0.9724057405746147
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.60,0.25,0.15",0.9669914222337517
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.60,0.30,0.10",0.9605116965553329
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.60,0.35,0.05",0.9529665635393583
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.60,0.40,0.00",0.9443560231858278
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.65,0.00,0.35",0.9833205392647465
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.65,0.05,0.30",0.9821533193225362
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.65,0.10,0.25",0.9799206920427701
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.65,0.15,0.20",0.9766226574254482
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.65,0.20,0.15",0.9722592154705705
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.65,0.25,0.10",0.9668303661781369
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.65,0.30,0.05",0.9603361095481475
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.65,0.35,0.00",0.9527764455806024
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.70,0.00,0.30",0.9832278217734008
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.70,0.05,0.25",0.98204607087962
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.70,0.10,0.20",0.9797989126482833
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.70,0.15,0.15",0.976486347079391
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.70,0.20,0.10",0.9721083741729427
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.70,0.25,0.05",0.9666649939289386
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.70,0.30,0.00",0.9601562063473787
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.75,0.00,0.25",0.9831307880884717
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.75,0.05,0.20",0.9819345062431204
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.75,0.10,0.15",0.9796728170602133
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.75,0.15,0.10",0.9763457205397502
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.75,0.20,0.05",0.9719532166817315
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.75,0.25,0.00",0.9664953054861569
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.80,0.00,0.20",0.9830294382099591
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.80,0.05,0.15",0.9818186254130373
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.80,0.10,0.10",0.9795424052785596
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.80,0.15,0.05",0.9762007778065261
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.80,0.20,0.00",0.9717937429969369
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.85,0.00,0.15",0.9829237721378631
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.85,0.05,0.10",0.9816984283893707
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.85,0.10,0.05",0.9794076773033226
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.85,0.15,0.00",0.9760515188797185
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.90,0.00,0.10",0.9828137898721837
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.90,0.05,0.05",0.9815739151721208
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.90,0.10,0.00",0.9792686331345021
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.95,0.00,0.05",0.9826994914129208
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","0.95,0.05,0.00",0.9814450857612874
Q0_GROSS_PROFIT,coarse,"B4,M3d,M4","1.00,0.00,0.00",0.9825808767600744
